fips,county,state,uninsured_population,total_population,hospital_count,uninsured_rate,hospitals_per_100k,uninsured_z,hospitals_z,access_risk_score,estimated_patient_load,priority_score,priority_rank,risk_tier
72071,Isabela,PR,6515,42193,0,15.440949920602945,0.0,0.5028613350009967,-0.6963150673878609,1.1991764023888576,4219.3,0.7616988414333146,683,High
40139,Texas,OK,2222,14392,0,15.439132851584214,0.0,0.5025261788608296,-0.6963150673878609,1.1988412462486906,1439.2,0.7336967477492143,711,High
48163,Frio,TX,7801,50536,0,15.436520500237455,0.0,0.5020443338757934,-0.6963150673878609,1.1983594012636543,5053.6,0.7695516407581926,673,High
08069,Larimer,CO,4968,32198,0,15.429529784458662,0.0,0.500754904969531,-0.6963150673878609,1.1970699723573919,3219.8,0.7504399834144351,696,High
21185,Oldham,KY,3368,21848,0,15.415598681801537,0.0,0.49818533026064354,-0.6963150673878609,1.1945003976485045,2184.8,0.7385482385891027,709,High
72021,Bayamón,PR,1236,8018,0,15.415315540034921,0.0,0.49813310511088815,-0.6963150673878609,1.194448172498749,801.8000000000001,0.7246869034992494,722,High
26077,Kalamazoo,MI,7149,46380,0,15.41397153945666,0.0,0.4978852058613006,-0.6963150673878609,1.1942002732491614,4638.0,0.7629001639494968,682,High
72115,Quebradillas,PR,1419,9217,0,15.39546490181187,0.0,0.4944716793653001,-0.6963150673878609,1.190786746753161,921.7,0.7236890480518966,725,High
39103,Medina,OH,1667,10832,0,15.389586410635156,0.0,0.49338739891558436,-0.6963150673878609,1.1897024663034452,1083.2,0.7246534797820671,723,High
01029,Cleburne,AL,2073,13478,0,15.380620270069741,0.0,0.4917336053430106,-0.6963150673878609,1.1880486727308714,1347.8000000000002,0.7263072036385229,721,High
48099,Coryell,TX,1523,9904,0,15.37762520193861,0.0,0.49118116871896395,-0.6963150673878609,1.1874962361068249,990.4000000000001,0.7224017416640949,728,High
53031,Jefferson,WA,1064,6923,0,15.369059656218404,0.0,0.4896012643716793,-0.6963150673878609,1.18591633175954,692.3000000000001,0.718472799055724,733,High
48151,Fisher,TX,2277,14835,0,15.348837209302326,0.0,0.48587125897108047,-0.6963150673878609,1.1821863263589414,1483.5,0.7241467958153649,724,High
46005,Beadle,SD,3136,20441,0,15.341715180274937,0.0,0.4845576094980158,-0.6963150673878609,1.1808726768858766,2044.1000000000001,0.728964606131526,718,High
48029,Bexar,TX,3497,22800,0,15.337719298245615,0.0,0.4838205739843917,-0.6963150673878609,1.1801356413722526,2280.0,0.7308813848233515,715,High
13221,Oglethorpe,GA,7322,47747,0,15.334994868787568,0.0,0.48331805632991415,-0.6963150673878609,1.179633123717775,4774.7,0.755526874230665,690,High
49045,Tooele,UT,10106,65958,0,15.321871493981018,0.0,0.4808974660271848,-0.6963150673878609,1.1772125334150456,6595.8,0.7722855200490273,666,High
29197,Schuyler,MO,1303,8511,0,15.309599342027964,0.0,0.4786338827302759,-0.6963150673878609,1.1749489501181367,851.1,0.713480370070882,738,High
17097,Lake,IL,2726,17827,0,15.29141190329276,0.0,0.4752792320795955,-0.6963150673878609,1.1715942994674564,1782.7,0.7207835796804739,731,High
18075,Jay,IN,3094,20250,0,15.279012345679014,0.0,0.47299214896565556,-0.6963150673878609,1.1693072163535163,2025.0,0.7218343298121097,729,High
28153,Wayne,MS,783,5127,0,15.272088940901114,0.0,0.47171513549051725,-0.6963150673878609,1.168030202878378,512.7,0.7059451217270267,746,High
21119,Knott,KY,6502,42583,0,15.26900406265411,0.0,0.4711461335013285,-0.6963150673878609,1.1674612008891894,4258.3,0.7430597205335137,704,High
40083,Logan,OK,2764,18104,0,15.267344233318603,0.0,0.47083998002686483,-0.6963150673878609,1.1671550474147256,1810.4,0.7183970284488354,734,High
48171,Gillespie,TX,58131,237768,5,24.448622186332898,2.102890212307796,2.164315378491871,0.9977309480279422,1.1665844304639288,23776.800000000003,0.9377186582783572,475,High
24013,Carroll,MD,2851,18682,0,15.26067872818756,0.0,0.46961053582361456,-0.6963150673878609,1.1659256032114755,1868.2,0.7182373619268853,735,High
18069,Huntington,IN,291,1907,0,15.25957000524384,0.0,0.4694060332436345,-0.6963150673878609,1.1657211006314954,190.70000000000002,0.7013396603788972,752,High
40033,Cotton,OK,30384,141877,2,21.41573334649027,1.4096717579311657,1.6049027713540673,0.43928811845166094,1.1656146529024065,14187.7,0.8412457917414439,591,High
72007,Aguas Buenas,PR,1884,12354,0,15.25012141816416,0.0,0.46766325300633227,-0.6963150673878609,1.1639783203941931,1235.4,0.7107409922365159,741,High
21041,Carroll,KY,979,6426,0,15.234982882041706,0.0,0.46487096868345845,-0.6963150673878609,1.1611860360713193,642.6,0.7031376216427916,748,High
16081,Teton,ID,793,5211,0,15.217808482057189,0.0,0.46170317178132575,-0.6963150673878609,1.1580182391691867,521.1,0.7000219435015119,754,High
30049,Lewis and Clark,MT,8252,54232,0,15.216108570585632,0.0,0.46138962520628674,-0.6963150673878609,1.1577046925941477,5423.200000000001,0.7488548155564886,698,High
05129,Searcy,AR,804,5284,0,15.215745647236941,0.0,0.4613226844420835,-0.6963150673878609,1.1576377518299443,528.4,0.6998666510979665,757,High
54087,Roane,WV,1111,7302,0,15.215009586414682,0.0,0.461186918930937,-0.6963150673878609,1.1575019863187979,730.2,0.7018031917912787,749,High
17145,Perry,IL,930,6116,0,15.206017004578158,0.0,0.4595282482985074,-0.6963150673878609,1.1558433156863683,611.6,0.699621989411821,758,High
08025,Crowley,CO,5963,39235,0,15.198164903784885,0.0,0.4580799379883606,-0.6963150673878609,1.1543950053762215,3923.5,0.7318720032257329,713,High
01131,Wilcox,AL,5330,35081,0,15.193409537926513,0.0,0.4572028166188665,-0.6963150673878609,1.1535178840067273,3508.1000000000004,0.7271917304040364,719,High
54069,Ohio,WV,4626,30448,0,15.19311613242249,0.0,0.45714869833540106,-0.6963150673878609,1.153463765723262,3044.8,0.7225262594339572,727,High
48367,Parker,TX,3548,23354,0,15.19225828551854,0.0,0.45699046953164135,-0.6963150673878609,1.1533055369195022,2335.4,0.7153373221517013,737,High
45065,McCormick,SC,822,5412,0,15.188470066518848,0.0,0.4562917372077965,-0.6963150673878609,1.1526068045956572,541.2,0.6969760827573943,759,High
37037,Chatham,NC,1755,11567,0,15.172473415751709,0.0,0.45334117469671464,-0.6963150673878609,1.1496562420845755,1156.7,0.7013607452507453,751,High
39123,Ottawa,OH,3828,25255,0,15.157394575331617,0.0,0.4505599011725402,-0.6963150673878609,1.1468749685604012,2525.5,0.7133799811362407,739,High
48471,Walker,TX,1155,7621,0,15.155491405327384,0.0,0.4502088638117545,-0.6963150673878609,1.1465239311996154,762.1,0.6955353587197692,760,High
13191,McIntosh,GA,2625,17322,0,15.15413924489089,0.0,0.4499594594863766,-0.6963150673878609,1.1462745268742376,1732.2,0.7050867161245424,747,High
18147,Spencer,IN,622,4105,0,15.15225334957369,0.0,0.4496116084203156,-0.6963150673878609,1.1459266758081765,410.5,0.6916610054849059,761,High
48055,Caldwell,TX,13486,60202,1,22.401249127935948,1.6610743829108667,1.786679942159504,0.6418130113915305,1.1448669307679737,6020.200000000001,0.7471221584607842,702,High
54093,Tucker,WV,4958,32748,0,15.139855869060707,0.0,0.4473249084250503,-0.6963150673878609,1.1436399758129112,3274.8,0.7189319854877467,732,High
56005,Campbell,WY,62329,296388,4,21.029528860817575,1.3495823042768265,1.5336678301388502,0.39088126442958016,1.1427865657092702,29638.800000000003,0.982059939425562,422,High
39149,Shelby,OH,752,4970,0,15.130784708249498,0.0,0.4456517439976235,-0.6963150673878609,1.1419668113854844,497.0,0.6901500868312906,765,High
48013,Atascosa,TX,3176,20993,0,15.128852474634403,0.0,0.44529534588964803,-0.6963150673878609,1.141610413277509,2099.3,0.7059592479665053,745,High
35025,Lea,NM,3837,25368,0,15.125354777672658,0.0,0.4446501999975061,-0.6963150673878609,1.140965267385367,2536.8,0.7099471604312202,742,High
46093,Meade,SD,1258,8326,0,15.109296180638962,0.0,0.44168821157393384,-0.6963150673878609,1.1380032789617947,832.6,0.6911279673770767,762,High
48065,Carson,TX,2703,17898,0,15.102246061012403,0.0,0.44038782570119234,-0.6963150673878609,1.1367028930890533,1789.8000000000002,0.6999197358534319,755,High
40111,Okmulgee,OK,4597,30462,0,15.090932965662137,0.0,0.43830113921220804,-0.6963150673878609,1.134616206600069,3046.2000000000003,0.7112317239600413,740,High
12093,Okeechobee,FL,13493,60571,1,22.276336860874014,1.650955077512341,1.7636400285093103,0.6336611027047069,1.1299789258046036,6057.1,0.7385583554827622,708,High
46077,Kingsbury,SD,4590,30477,0,15.060537454473867,0.0,0.43269472464938513,-0.6963150673878609,1.129009792037246,3047.7000000000003,0.7078828752223475,744,High
18089,Lake,IN,5956,39578,0,15.048764465106878,0.0,0.4305232112760382,-0.6963150673878609,1.126838278663899,3957.8,0.7156809671983394,736,High
20023,Cheyenne,KS,6848,45521,0,15.043606247665913,0.0,0.42957178442882693,-0.6963150673878609,1.1258868518166878,4552.1,0.7210531110900127,730,High
13319,Wilkinson,GA,3903,25950,0,15.040462427745666,0.0,0.42899191072068,-0.6963150673878609,1.125306978108541,2595.0,0.7011341868651246,753,High
38057,Mercer,ND,613,4076,0,15.039254170755642,0.0,0.4287690492085789,-0.6963150673878609,1.1250841165964398,407.6,0.6791264699578639,775,High
40041,Delaware,OK,763,5074,0,15.037445802128499,0.0,0.428435497844913,-0.6963150673878609,1.1247505652327738,507.40000000000003,0.6799243391396643,774,High
24035,Queen Anne's,MD,683,4546,0,15.024197096348438,0.0,0.4259917903986453,-0.6963150673878609,1.1223068577865063,454.6,0.6779301146719038,777,High
48431,Sterling,TX,1884,12544,0,15.019132653061224,0.0,0.4250576600784754,-0.6963150673878609,1.1213727274663363,1254.4,0.6853676364798018,769,High
72085,Las Piedras,PR,1847,12321,0,14.990666342017695,0.0,0.4198070841037614,-0.6963150673878609,1.1161221514916222,1232.1000000000001,0.6819942908949733,771,High
12129,Wakulla,FL,1368,9126,0,14.990138067061142,0.0,0.41970964443935677,-0.6963150673878609,1.1160247118272175,912.6,0.6787408270963304,776,High
22065,Madison,LA,2813,18771,0,14.985882478290979,0.0,0.4189247063375874,-0.6963150673878609,1.1152397737254482,1877.1000000000001,0.6879148642352689,768,High
29207,Stoddard,MO,998,6663,0,14.978238030917005,0.0,0.41751469744460595,-0.6963150673878609,1.1138297648324669,666.3000000000001,0.6749608588994801,779,High
22025,Catahoula,LA,662,4422,0,14.970601537765718,0.0,0.41610615569819204,-0.6963150673878609,1.1124212230860528,442.20000000000005,0.6718747338516318,788,High
38009,Bottineau,ND,483,3228,0,14.96282527881041,0.0,0.41467183432154914,-0.6963150673878609,1.11098690170941,322.8,0.669820141025646,795,High
13215,Muscogee,GA,1208,8076,0,14.95789995047053,0.0,0.4137633635818946,-0.6963150673878609,1.1100784309697556,807.6,0.6741230585818533,782,High
29059,Dallas,MO,372,2487,0,14.957780458383596,0.0,0.41374132341378617,-0.6963150673878609,1.110056390801647,248.70000000000002,0.6685208344809882,800,High
13241,Rabun,GA,564,3771,0,14.956245027844073,0.0,0.41345811514386555,-0.6963150673878609,1.1097731825317263,377.1,0.6696349095190357,796,High
51115,Mathews,VA,907,6067,0,14.949728036921048,0.0,0.41225606420317495,-0.6963150673878609,1.1085711315910358,606.7,0.6712096789546215,791,High
12043,Glades,FL,731,4892,0,14.942763695829928,0.0,0.4109715000755354,-0.6963150673878609,1.1072865674633963,489.20000000000005,0.6692639404780377,797,High
48337,Montague,TX,1618,10831,0,14.938602160465331,0.0,0.4102039100084605,-0.6963150673878609,1.1065189773963213,1083.1000000000001,0.6747423864377928,781,High
22123,West Carroll,LA,4058,27185,0,14.92734964134633,0.0,0.4081283967306462,-0.6963150673878609,1.104443464118507,2718.5,0.6898510784711042,766,High
12123,Taylor,FL,21094,112132,1,18.811757571433667,0.8918060856847286,1.1246026501918014,0.02210595960422803,1.1024966905875733,11213.2,0.773630014352544,663,High
13289,Twiggs,GA,1422,9535,0,14.91347666491872,0.0,0.4055695433331266,-0.6963150673878609,1.1018846107209874,953.5,0.6706657664325923,792,High
42109,Snyder,PA,1798,12060,0,14.908789386401327,0.0,0.40470498058972854,-0.6963150673878609,1.1010200479775893,1206.0,0.6726720287865535,785,High
18049,Fulton,IN,3043,20414,0,14.906436759086903,0.0,0.4042710413822322,-0.6963150673878609,1.100586108770093,2041.4,0.6807656652620558,773,High
06049,Modoc,CA,1967,13201,0,14.900386334368608,0.0,0.4031550480027558,-0.6963150673878609,1.0994701153906168,1320.1000000000001,0.67288306923437,784,High
05125,Saline,AR,1745,11719,0,14.890349005887874,0.0,0.40130367513991205,-0.6963150673878609,1.0976187425277728,1171.9,0.6702902455166637,793,High
72054,Florida,PR,2083,13997,0,14.88176037722369,0.0,0.39971951317207066,-0.6963150673878609,1.0960345805599316,1399.7,0.671617748335959,790,High
42001,Adams,PA,4776,32105,0,14.876187509733688,0.0,0.39869160463455317,-0.6963150673878609,1.095006672022414,3210.5,0.6891090032134485,767,High
21169,Metcalfe,KY,698,4696,0,14.863713798977853,0.0,0.3963908440649814,-0.6963150673878609,1.0927059114528421,469.6,0.6603195468717052,814,High
53047,Okanogan,WA,2765,18621,0,14.848826593630845,0.0,0.3936449173937625,-0.6963150673878609,1.0899599847816233,1862.1000000000001,0.672596990868974,786,High
01087,Macon,AL,323,2177,0,14.836931557188793,0.0,0.39145089258789695,-0.6963150673878609,1.0877659599757579,217.70000000000002,0.6548365759854546,823,High
13065,Clinch,GA,383,2585,0,14.816247582205028,0.0,0.38763575890424984,-0.6963150673878609,1.0839508262921107,258.5,0.6529554957752663,828,High
21175,Morgan,KY,3737,25231,0,14.81114502001506,0.0,0.38669459759946523,-0.6963150673878609,1.0830096649873262,2523.1000000000004,0.6750367989923957,778,High
29219,Warren,MO,879,5937,0,14.80545730166751,0.0,0.3856455049628773,-0.6963150673878609,1.0819605723507382,593.7,0.6551133434104428,821,High
32015,Lander,NV,1588,10726,0,14.805146373298527,0.0,0.38558815460857465,-0.6963150673878609,1.0819032219964355,1072.6000000000001,0.6598679331978613,817,High
48115,Dawson,TX,55392,256265,4,21.615124968294538,1.5608842409224826,1.641680310157879,0.5611018502353327,1.0805784599225463,25626.5,0.9046120759535279,525,High
18043,Floyd,IN,543,3672,0,14.787581699346406,0.0,0.382348372154302,-0.6963150673878609,1.0786634395421628,367.20000000000005,0.6508700637252977,831,High
36021,Columbia,NY,8078,54640,0,14.784040995607613,0.0,0.38169529371515837,-0.6963150673878609,1.0780103611030192,5464.0,0.7014462166618115,750,High
12095,Orange,FL,1156,7820,0,14.782608695652174,0.0,0.38143110775431804,-0.6963150673878609,1.0777461751421789,782.0,0.6544677050853074,824,High
48479,Webb,TX,16234,80288,1,20.219709047429255,1.245516141889199,1.3842975640189366,0.30704765927959776,1.0772499047393387,8028.8,0.7266379428436032,720,High
29067,Douglas,MO,3353,22699,0,14.771575840345388,0.0,0.37939611119583444,-0.6963150673878609,1.0757111785836952,2269.9,0.6681257071502171,802,High
48389,Reeves,TX,532,3606,0,14.753189129229064,0.0,0.37600470500014727,-0.6963150673878609,1.072319772388008,360.6,0.6469978634328047,836,High
45019,Charleston,SC,3087,20925,0,14.75268817204301,0.0,0.37591230406483,-0.6963150673878609,1.0722273714526909,2092.5,0.6642614228716145,807,High
40115,Ottawa,OK,2994,20327,0,14.729177940670043,0.0,0.37157587087480026,-0.6963150673878609,1.0678909382626611,2032.7,0.6610615629575967,811,High
22031,De Soto,LA,7387,50164,0,14.725699704967706,0.0,0.3709343145879615,-0.6963150673878609,1.0672493819758224,5016.400000000001,0.6905136291854934,764,High
46087,McCook,SD,4715,32032,0,14.719655344655344,0.0,0.36981943978068227,-0.6963150673878609,1.066134507168543,3203.2000000000003,0.6717127043011257,789,High
39057,Greene,OH,3032,20602,0,14.717017765265508,0.0,0.36933294151420526,-0.6963150673878609,1.0656480089020661,2060.2000000000003,0.6599908053412397,815,High
22111,Union,LA,1839,12502,0,14.709646456566949,0.0,0.36797331271314027,-0.6963150673878609,1.0642883801010012,1250.2,0.6510750280606007,830,High
36009,Cattaraugus,NY,1551,10546,0,14.706997913901004,0.0,0.367484792283902,-0.6963150673878609,1.0637998596717628,1054.6000000000001,0.6488259158030577,834,High
13207,Monroe,GA,4501,30615,0,14.70194349175241,0.0,0.366552510350395,-0.6963150673878609,1.062867577738256,3061.5,0.6683355466429535,801,High
18125,Pike,IN,2130,14489,0,14.70080750914487,0.0,0.36634297975903307,-0.6963150673878609,1.0626580471468938,1448.9,0.6520838282881363,829,High
48109,Culberson,TX,4359,29653,0,14.700030351060601,0.0,0.36619963390857935,-0.6963150673878609,1.0625147012964402,2965.3,0.6671618207778641,803,High
18105,Monroe,IN,4881,33216,0,14.694725433526013,0.0,0.3652211484099718,-0.6963150673878609,1.0615362157978327,3321.6000000000004,0.6701377294786997,794,High
46085,Lyman,SD,5365,36529,0,14.686961044649458,0.0,0.3637890164547198,-0.6963150673878609,1.0601040838425806,3652.9,0.6725914503055483,787,High
21075,Fulton,KY,892,6077,0,14.678295211453019,0.0,0.3621906142060925,-0.6963150673878609,1.0585056815939533,607.7,0.641180408956372,845,High
48007,Aransas,TX,931,6347,0,14.668347250669608,0.0,0.36035572510483516,-0.6963150673878609,1.056670792492696,634.7,0.6403494754956175,846,High
21183,Ohio,KY,3262,22256,0,14.656721782890006,0.0,0.3582114219063964,-0.6963150673878609,1.0545264892942572,2225.6,0.6549718935765544,822,High
42065,Jefferson,PA,4993,34078,0,14.651681436704031,0.0,0.3572817362668397,-0.6963150673878609,1.0535968036547005,3407.8,0.6662360821928204,805,High
38025,Dunn,ND,6435,43955,0,14.639972699351608,0.0,0.3551220740983605,-0.6963150673878609,1.0514371414862214,4395.5,0.6748172848917328,780,High
08053,Hinsdale,CO,6378,43584,0,14.633810572687226,0.0,0.35398547743265013,-0.6963150673878609,1.050300544820511,4358.400000000001,0.6737643268923066,783,High
05077,Lee,AR,2628,17969,0,14.625187823473759,0.0,0.352395021971562,-0.6963150673878609,1.0487100893594228,1796.9,0.6471950536156537,835,High
48235,Irion,TX,1175,8041,0,14.612610371844298,0.0,0.35007512652575606,-0.6963150673878609,1.0463901939136169,804.1,0.6358751163481701,850,High
36073,Orleans,NY,4441,30402,0,14.607591605815406,0.0,0.3491494213195664,-0.6963150673878609,1.0454644887074274,3040.2000000000003,0.6576806932244564,818,High
47079,Henry,TN,4988,34154,0,14.604438718744511,0.0,0.3485678751866616,-0.6963150673878609,1.0448829425745225,3415.4,0.6610837655447135,810,High
53003,Asotin,WA,1140,7808,0,14.600409836065573,0.0,0.34782475274390373,-0.6963150673878609,1.0441398201317647,780.8000000000001,0.6342918920790588,853,High
37083,Halifax,NC,3574,24507,0,14.58358836250867,0.0,0.34472205268620737,-0.6963150673878609,1.0410371200740682,2450.7000000000003,0.6491292720444409,832,High
08077,Mesa,CO,8688,59616,0,14.573268921095009,0.0,0.34281864444071364,-0.6963150673878609,1.0391337118285744,5961.6,0.6830962270971446,770,High
08014,Broomfield,CO,1359,9326,0,14.572163843019514,0.0,0.3426148141521839,-0.6963150673878609,1.0389298815400447,932.6,0.6326839289240269,855,High
23007,Franklin,ME,1821,12506,0,14.561010714856867,0.0,0.3405576334137259,-0.6963150673878609,1.0368727008015868,1250.6000000000001,0.6346296204809521,852,High
18007,Benton,IN,3528,24236,0,14.55685756725532,0.0,0.33979159045920426,-0.6963150673878609,1.036106657847065,2423.6,0.645899994708239,837,High
36057,Montgomery,NY,1616,11109,0,14.546763885138175,0.0,0.33792982323760506,-0.6963150673878609,1.034244890625466,1110.9,0.6316559343752796,856,High
51171,Shenandoah,VA,5430,37361,0,14.533872219694333,0.0,0.3355519714411435,-0.6963150673878609,1.0318670388290043,3736.1000000000004,0.6564812232974025,820,High
06027,Inyo,CA,5123,35264,0,14.527563520871142,0.0,0.33438833972145576,-0.6963150673878609,1.0307034071093166,3526.4,0.65368604426559,826,High
48123,DeWitt,TX,3400,23409,0,14.524328249818447,0.0,0.3337915979646825,-0.6963150673878609,1.0301066653525432,2340.9,0.6414729992115259,844,High
51153,Prince William,VA,1294,8911,0,14.521378072045788,0.0,0.3332474413119089,-0.6963150673878609,1.0295625086997697,891.1,0.6266485052198618,860,High
33015,Rockingham,NH,2940,20263,0,14.509203967823126,0.0,0.33100194279798373,-0.6963150673878609,1.0273170101858446,2026.3000000000002,0.6366532061115068,849,High
01025,Clarke,AL,2146,14794,0,14.505880762471271,0.0,0.33038898166814823,-0.6963150673878609,1.026704049056009,1479.4,0.6308164294336054,857,High
13055,Chattooga,GA,2242,15468,0,14.494440134471168,0.0,0.3282787719391415,-0.6963150673878609,1.0245938393270024,1546.8000000000002,0.6302243035962015,858,High
13097,Douglas,GA,7867,54281,0,14.493100716641184,0.0,0.3280317179718234,-0.6963150673878609,1.0243467853596844,5428.1,0.6688890712158106,798,High
48445,Terry,TX,1803,12454,0,14.477276377067607,0.0,0.32511293804794467,-0.6963150673878609,1.0214280054358056,1245.4,0.6253108032614833,862,High
39063,Hancock,OH,377,2606,0,14.466615502686109,0.0,0.3231465529125,-0.6963150673878609,1.0194616203003608,260.6,0.6142829721802164,873,High
48155,Foard,TX,4386,30323,0,14.464268047356793,0.0,0.3227135676712802,-0.6963150673878609,1.019028635059141,3032.3,0.6417401810354846,843,High
54089,Summers,WV,2393,16551,0,14.458340885747084,0.0,0.3216203100202064,-0.6963150673878609,1.0179353774080673,1655.1000000000001,0.6273122264448403,859,High
13011,Banks,GA,539,3729,0,14.454277286135694,0.0,0.3208707840820616,-0.6963150673878609,1.0171858514699226,372.90000000000003,0.6140405108819535,874,High
12119,Sumter,FL,7313,50613,0,14.448857013020369,0.0,0.31987102138881357,-0.6963150673878609,1.0161860887766745,5061.3,0.6603246532660046,813,High
47119,Maury,TN,937,6485,0,14.448727833461836,0.0,0.31984719437851294,-0.6963150673878609,1.016162261766374,648.5,0.6161823570598243,871,High
17081,Jefferson,IL,7157,49597,0,14.43030828477529,0.0,0.3164497313334851,-0.6963150673878609,1.012764798721346,4959.700000000001,0.6572558792328076,819,High
22093,St. James,LA,4964,34403,0,14.428974217364765,0.0,0.3162036642444393,-0.6963150673878609,1.0125187316323,3440.3,0.64191423897938,842,High
05021,Clay,AR,5255,36446,0,14.418591889370575,0.0,0.3142886566467026,-0.6963150673878609,1.0106037240345636,3644.6000000000004,0.6428082344207381,841,High
20001,Allen,KS,2648,18372,0,14.413237535379924,0.0,0.3133010526547264,-0.6963150673878609,1.0096161200425873,1837.2,0.6241416720255524,863,High
26161,Washtenaw,MI,1083,7521,0,14.399680893498203,0.0,0.31080054677417446,-0.6963150673878609,1.0071156141620352,752.1,0.6117903684972211,877,High
35051,Sierra,NM,15616,78184,1,19.973396091271873,1.2790340734677172,1.3388654429449012,0.3340490301087743,1.004816412836127,7818.400000000001,0.6810738477016762,772,High
42057,Fulton,PA,1228,8537,0,14.384444184139628,0.0,0.30799015451893974,-0.6963150673878609,1.0043052219068005,853.7,0.6111201331440803,878,High
48169,Garza,TX,22816,97927,2,23.298988021689627,2.0423376596852756,1.9522667742538224,0.9489510308011353,1.0033157434526871,9792.7,0.6999164460716123,756,High
34001,Atlantic,NJ,531,3693,0,14.37855402112104,0.0,0.30690372121238113,-0.6963150673878609,1.003218788600242,369.3,0.6056242731601451,883,High
34027,Morris,NJ,5401,37577,0,14.37315379088272,0.0,0.3059076554030849,-0.6963150673878609,1.0022227227909457,3757.7000000000003,0.6389106336745674,847,High
13291,Union,GA,1684,11720,0,14.368600682593858,0.0,0.30506784019291544,-0.6963150673878609,1.0013829075807763,1172.0,0.6125497445484657,876,High
35007,Colfax,NM,3296,22956,0,14.357902073531974,0.0,0.30309449494219837,-0.6963150673878609,0.9994095623300592,2295.6,0.6226017373980355,865,High
53057,Skagit,WA,1393,9720,0,14.33127572016461,0.0,0.2981832968922947,-0.6963150673878609,0.9944983642801556,972.0,0.6064190185680933,882,High
40057,Harmon,OK,2894,20218,0,14.313977643683845,0.0,0.2949926880129149,-0.6963150673878609,0.9913077554007758,2021.8000000000002,0.6150026532404654,872,High
17001,Adams,IL,3377,23607,0,14.305079001990933,0.0,0.293351344524152,-0.6963150673878609,0.9896664119120129,2360.7000000000003,0.6174068471472077,869,High
54007,Braxton,WV,3742,26166,0,14.301001299396162,0.0,0.2925992173081109,-0.6963150673878609,0.9889142846959718,2616.6000000000004,0.6195145708175831,866,High
46113,Shannon,SD,4662,32653,0,14.27740177012832,0.0,0.2882463132314702,-0.6963150673878609,0.9845613806193311,3265.3,0.6233898283715986,864,High
36053,Madison,NY,1350,9461,0,14.269104745798542,0.0,0.28671593732357914,-0.6963150673878609,0.98303100471144,946.1,0.599279602826864,888,High
36079,Putnam,NY,2282,16005,0,14.258044361137145,0.0,0.2846758630095796,-0.6963150673878609,0.9809909303974405,1600.5,0.6045995582384643,884,High
39119,Muskingum,OH,2098,14729,0,14.2440084187657,0.0,0.282086950744647,-0.6963150673878609,0.9784020181325079,1472.9,0.6017702108795048,885,High
35047,San Miguel,NM,19348,105278,1,18.37800870077319,0.9498660688842873,1.0445982057849812,0.06887791308932253,0.9757202926956586,10527.800000000001,0.6907101756173951,763,High
48331,Milam,TX,15738,80064,1,19.656774580335732,1.2490007993605117,1.2804649956281813,0.3098548291783477,0.9706101664498336,8006.400000000001,0.6624300998699001,808,High
54083,Randolph,WV,5143,36226,0,14.19698559045989,0.0,0.27341364803998497,-0.6963150673878609,0.9697287154278458,3622.6000000000004,0.6180632292567074,868,High
21177,Muhlenberg,KY,920,6481,0,14.195340225273878,0.0,0.2731101624600621,-0.6963150673878609,0.9694252298479229,648.1,0.5881361379087536,900,High
12015,Charlotte,FL,16738,87145,1,19.20706867863905,1.1475127660795228,1.1975172965208012,0.22809811292858792,0.9694191835922132,8714.5,0.6687965101553279,799,High
35005,Chaves,NM,776,5469,0,14.189065642713475,0.0,0.27195282344298205,-0.6963150673878609,0.9682678908308429,546.9,0.5864297344985057,904,High
31087,Hitchcock,NE,707,4983,0,14.188240016054584,0.0,0.2718005376236981,-0.6963150673878609,0.9681156050115589,498.3,0.5858523630069353,905,High
40015,Caddo,OK,21170,87741,2,24.127830774666347,2.2794360675168965,2.105145798126666,1.1399527344078089,0.965193063718857,8774.1,0.6668568382313143,804,High
51173,Smyth,VA,647,4566,0,14.169951817783618,0.0,0.2684273020008769,-0.6963150673878609,0.9647423693887378,456.6,0.5834114216332427,910,High
17143,Peoria,IL,3140,22160,0,14.169675090252706,0.0,0.2683762599489888,-0.6963150673878609,0.9646913273368496,2216.0,0.6009747964021097,886,High
13091,Dodge,GA,15060,75489,1,19.94992647935461,1.32469631337016,1.3345365019633946,0.37083361121003977,0.9637028907533548,7548.900000000001,0.6537107344520129,825,High
26075,Jackson,MI,6935,48985,0,14.157395120955393,0.0,0.2661112347525695,-0.6963150673878609,0.9624263021404303,4898.5,0.6264407812842583,861,High
47117,Marshall,TN,1907,13475,0,14.152133580705009,0.0,0.26514075014055166,-0.6963150673878609,0.9614558175284125,1347.5,0.5903484905170475,897,High
48381,Randall,TX,1456,10289,0,14.151035086014192,0.0,0.26493813414920897,-0.6963150673878609,0.9612532015370698,1028.9,0.5870409209222419,903,High
35033,Mora,NM,689,4869,0,14.150749640583282,0.0,0.2648854840914148,-0.6963150673878609,0.9612005514792756,486.90000000000003,0.5815893308875654,912,High
18019,Clark,IN,1868,13207,0,14.144014537745136,0.0,0.26364320267689917,-0.6963150673878609,0.95995827006476,1320.7,0.589181962038856,898,High
08075,Logan,CO,975,6896,0,14.13863109048724,0.0,0.26265023246764974,-0.6963150673878609,0.9589652998555106,689.6,0.5822751799133064,911,High
